date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:18:21	1046/1046	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202016%2012:25:32%20GMT	https://themes.tielabs.com/sahifa/wp-includes/js/wp-util.min.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-includes/js/wp-util.min.js	(from https://themes.tielabs.com/sahifa/audio-and-video/)
22:18:24	121306/121306	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:18:21%20GMT	https://themes.tielabs.com/sahifa/audio-and-video/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/audio-and-video/index00dc.html	(from https://themes.tielabs.com/sahifa/audio-and-video/)
22:18:26	23318/23318	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202016%2012:25:32%20GMT	https://themes.tielabs.com/sahifa/wp-includes/js/backbone.min.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-includes/js/backbone.min.js	(from https://themes.tielabs.com/sahifa/audio-and-video/)
22:18:28	121307/121307	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:18:26%20GMT	https://themes.tielabs.com/sahifa/audio-and-video/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/audio-and-video/index4932.html	(from https://themes.tielabs.com/sahifa/audio-and-video/)
22:18:29	3435/3435	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Feb%202018%2021:20:40%20GMT	https://themes.tielabs.com/sahifa/wp-includes/js/mediaelement/wp-playlist.min.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-includes/js/mediaelement/wp-playlist.min.js	(from https://themes.tielabs.com/sahifa/audio-and-video/)
22:18:31	2271/2271	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:18:29%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fmasonry-layout%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed61fc.json	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:18:31%20GMT	https://themes.tielabs.com/sahifa/?p=255	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/index0c93.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:34	2364/2364	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:18:33%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fmasonry-layout%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed0388	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:37	89137/89137	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:18:34%20GMT	https://themes.tielabs.com/sahifa/masonry-layout/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/masonry-layout/indexf890.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:39	29457/29457	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:17:11%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6940343109_8e0633088e_b-310x205.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6940343109_8e0633088e_b-310x205.jpg	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:43	89503/89503	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:18:40%20GMT	https://themes.tielabs.com/sahifa/masonry-layout/page/2/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/masonry-layout/page/2/index.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:45	78211/78211	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:18:44%20GMT	https://themes.tielabs.com/sahifa/masonry-layout/page/3/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/masonry-layout/page/3/index.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:18:47	2251/2251	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:18:45%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fmedia-page%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedd1b2.json	(from https://themes.tielabs.com/sahifa/media-page/)
22:18:58	89131/89131	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:18:47%20GMT	https://themes.tielabs.com/sahifa/masonry-layout/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/masonry-layout/indexb75c.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:19:05	2344/2344	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:18:58%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fmedia-page%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedc184	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:10	89132/89132	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:05%20GMT	https://themes.tielabs.com/sahifa/masonry-layout/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/masonry-layout/index00dc.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:19:16	89129/89129	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:10%20GMT	https://themes.tielabs.com/sahifa/masonry-layout/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/masonry-layout/index4932.html	(from https://themes.tielabs.com/sahifa/masonry-layout/)
22:19:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:19:16%20GMT	https://themes.tielabs.com/sahifa/?p=257	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/index548d.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:19	2236/2236	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:19:17%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fauthors%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedd586.json	(from https://themes.tielabs.com/sahifa/authors/)
22:19:21	78276/78276	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:19%20GMT	https://themes.tielabs.com/sahifa/media-page/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/media-page/indexf890.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:22	2329/2329	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:19:21%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fauthors%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedc29d	(from https://themes.tielabs.com/sahifa/authors/)
22:19:26	78633/78633	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:23%20GMT	https://themes.tielabs.com/sahifa/media-page/page/2/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/media-page/page/2/index.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:29	73579/73579	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:26%20GMT	https://themes.tielabs.com/sahifa/media-page/page/3/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/media-page/page/3/index.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:30	2669489/2669489	---M--	200	added ('OK')	video/mp4	date:Wed,%2028%20Jan%202015%2020:24:20%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/Weaver-bird-3D-animation.mp4	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/Weaver-bird-3D-animation.mp4	(from https://themes.tielabs.com/sahifa/audio-and-video/)
22:19:33	2281/2281	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:19:31%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fblog-list-layout%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embeda40d.json	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:19:33	78268/78268	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:31%20GMT	https://themes.tielabs.com/sahifa/media-page/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/media-page/indexb75c.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:34	78268/78268	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:33%20GMT	https://themes.tielabs.com/sahifa/media-page/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/media-page/index00dc.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:34	2374/2374	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:19:33%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fblog-list-layout%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedc02d	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:19:37	78267/78267	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:34%20GMT	https://themes.tielabs.com/sahifa/media-page/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/media-page/index4932.html	(from https://themes.tielabs.com/sahifa/media-page/)
22:19:41	112602/112602	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:37%20GMT	https://themes.tielabs.com/sahifa/authors/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/authors/indexf890.html	(from https://themes.tielabs.com/sahifa/authors/)
22:19:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:19:34%20GMT	https://themes.tielabs.com/sahifa/?p=285	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/indexd0b8.html	(from https://themes.tielabs.com/sahifa/authors/)
22:19:44	2251/2251	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:19:42%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Flogin-page%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedbf4d.json	(from https://themes.tielabs.com/sahifa/login-page/)
22:19:45	112588/112588	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:41%20GMT	https://themes.tielabs.com/sahifa/authors/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/authors/indexb75c.html	(from https://themes.tielabs.com/sahifa/authors/)
22:19:46	2344/2344	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:19:45%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Flogin-page%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedd226	(from https://themes.tielabs.com/sahifa/login-page/)
22:19:49	112592/112592	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:45%20GMT	https://themes.tielabs.com/sahifa/authors/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/authors/index00dc.html	(from https://themes.tielabs.com/sahifa/authors/)
22:19:50	112593/112593	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:46%20GMT	https://themes.tielabs.com/sahifa/authors/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/authors/index4932.html	(from https://themes.tielabs.com/sahifa/authors/)
22:19:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:19:50%20GMT	https://themes.tielabs.com/sahifa/?p=287	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/index486a.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:19:52	126680/126680	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:51%20GMT	https://themes.tielabs.com/sahifa/blog-list-layout/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/blog-list-layout/indexf890.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:19:54	2261/2261	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:19:51%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fsitemap-page%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedc285.json	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:19:54	127311/127311	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:52%20GMT	https://themes.tielabs.com/sahifa/blog-list-layout/page/2/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/blog-list-layout/page/2/index.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:19:55	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:19:54%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Fsitemap-page%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed0d88	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:19:58	116264/116264	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:54%20GMT	https://themes.tielabs.com/sahifa/blog-list-layout/page/3/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/blog-list-layout/page/3/index.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:19:59	126672/126672	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:55%20GMT	https://themes.tielabs.com/sahifa/blog-list-layout/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/blog-list-layout/indexb75c.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:20:00	126675/126675	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:58%20GMT	https://themes.tielabs.com/sahifa/blog-list-layout/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/blog-list-layout/index00dc.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:20:03	126672/126672	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:19:59%20GMT	https://themes.tielabs.com/sahifa/blog-list-layout/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/blog-list-layout/index4932.html	(from https://themes.tielabs.com/sahifa/blog-list-layout/)
22:20:03	2221/2221	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:20:00%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Ftags%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedcf16.json	(from https://themes.tielabs.com/sahifa/tags/)
22:20:04	2314/2314	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:20:03%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Ftags%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedca36	(from https://themes.tielabs.com/sahifa/tags/)
22:20:09	110860/110860	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:04%20GMT	https://themes.tielabs.com/sahifa/login-page/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/login-page/indexf890.html	(from https://themes.tielabs.com/sahifa/login-page/)
22:20:14	110848/110848	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:09%20GMT	https://themes.tielabs.com/sahifa/login-page/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/login-page/indexb75c.html	(from https://themes.tielabs.com/sahifa/login-page/)
22:20:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:20:03%20GMT	https://themes.tielabs.com/sahifa/?p=293	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/index89a1.html	(from https://themes.tielabs.com/sahifa/login-page/)
22:20:16	2266/2266	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:20:14%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Ftimeline-page%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed30a7.json	(from https://themes.tielabs.com/sahifa/timeline-page/)
22:20:16	110851/110851	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:14%20GMT	https://themes.tielabs.com/sahifa/login-page/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/login-page/index00dc.html	(from https://themes.tielabs.com/sahifa/login-page/)
22:20:18	2359/2359	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:20:16%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2Ftimeline-page%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed52c2	(from https://themes.tielabs.com/sahifa/timeline-page/)
22:20:19	110853/110853	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:16%20GMT	https://themes.tielabs.com/sahifa/login-page/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/login-page/index4932.html	(from https://themes.tielabs.com/sahifa/login-page/)
22:20:24	80642/80642	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:20%20GMT	https://themes.tielabs.com/sahifa/sitemap-page/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/sitemap-page/indexf890.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:30	175732/175732	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:24%20GMT	https://themes.tielabs.com/sahifa/checkout/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/checkout/index.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:35	114425/114425	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:30%20GMT	https://themes.tielabs.com/sahifa/my-account/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/my-account/index.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:20:18%20GMT	https://themes.tielabs.com/sahifa/?p=298	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/indexba86.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:37	113497/113497	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:35%20GMT	https://themes.tielabs.com/sahifa/sample-page/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/sample-page/index.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:38	2616/2616	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:20:36%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2F2014%2F07%2F24%2F10000-web-site-visitors-in-one-monthguaranteed%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed798c.json	(from https://themes.tielabs.com/sahifa/2014/07/24/10000-web-site-visitors-in-one-monthguaranteed/)
22:20:40	110719/110719	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:37%20GMT	https://themes.tielabs.com/sahifa/test/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/test/index.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:40	80628/80628	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:39%20GMT	https://themes.tielabs.com/sahifa/sitemap-page/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/sitemap-page/indexb75c.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:41	2738/2738	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:20:40%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2F2014%2F07%2F24%2F10000-web-site-visitors-in-one-monthguaranteed%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed9e60	(from https://themes.tielabs.com/sahifa/2014/07/24/10000-web-site-visitors-in-one-monthguaranteed/)
22:20:44	80634/80634	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:40%20GMT	https://themes.tielabs.com/sahifa/sitemap-page/?demo=boxed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/sitemap-page/index00dc.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:45	80636/80636	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:41%20GMT	https://themes.tielabs.com/sahifa/sitemap-page/?demo=wide	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/sitemap-page/index4932.html	(from https://themes.tielabs.com/sahifa/sitemap-page/)
22:20:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:20:44%20GMT	https://themes.tielabs.com/sahifa/?p=301	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/index8a7d.html	(from https://themes.tielabs.com/sahifa/tags/)
22:20:47	2642/2642	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:20:45%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2F2014%2F05%2F24%2Fdiscover-3-simple-ways-to-reduce-your-unwanted-wrinkles%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed1c7a.json	(from https://themes.tielabs.com/sahifa/2014/05/24/discover-3-simple-ways-to-reduce-your-unwanted-wrinkles/)
22:20:48	113408/113408	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:45%20GMT	https://themes.tielabs.com/sahifa/tags/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/tags/indexf890.html	(from https://themes.tielabs.com/sahifa/tags/)
22:20:49	2764/2764	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:20:48%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2F2014%2F05%2F24%2Fdiscover-3-simple-ways-to-reduce-your-unwanted-wrinkles%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed5136	(from https://themes.tielabs.com/sahifa/2014/05/24/discover-3-simple-ways-to-reduce-your-unwanted-wrinkles/)
22:20:49	113396/113396	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:20:47%20GMT	https://themes.tielabs.com/sahifa/tags/?demo=framed	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/tags/indexb75c.html	(from https://themes.tielabs.com/sahifa/tags/)
22:20:52	34558/34558	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:21:33%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6580415133_58b3a52b05_b-660x330.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6580415133_58b3a52b05_b-660x330.jpg	(from https://themes.tielabs.com/sahifa/2014/05/24/discover-3-simple-ways-to-reduce-your-unwanted-wrinkles/)
